srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,system1rank,system2rank
NCM,NCM,18,-1,18,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,18,-1,18,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,19,-1,19,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,19,-1,19,A2KBTDHM44J7X4,-1,1,-1,35,1,1
NCM,NCM,19,-1,19,A2SN4E7PX1NCLY,-1,1,-1,35,1,1
NCM,NCM,20,-1,20,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,20,-1,20,A10AQXAV9KOYYJ,-1,1,-1,35,1,2
NCM,NCM,20,-1,20,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,21,-1,21,A2KBTDHM44J7X4,-1,1,-1,35,1,1
NCM,NCM,21,-1,21,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,21,-1,21,ARTHXU7Y3IWM3,-1,1,-1,35,1,1
NCM,NCM,22,-1,22,A9MYC5IGQ2DO4,-1,1,-1,35,1,2
NCM,NCM,22,-1,22,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,22,-1,22,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,23,-1,23,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,23,-1,23,A16ARBOUBGCWCO,-1,1,-1,35,1,1
NCM,NCM,23,-1,23,A21GJ3RAVYRSN5,-1,1,-1,35,1,1
NCM,NCM,24,-1,24,A2ATKM2N96OQPM,-1,1,-1,35,1,2
NCM,NCM,24,-1,24,AND2H9YQK1SN7,-1,1,-1,35,1,2
NCM,NCM,24,-1,24,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,25,-1,25,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,25,-1,25,A16ARBOUBGCWCO,-1,1,-1,35,1,2
NCM,NCM,25,-1,25,ARMFGI3LBQ0KT,-1,1,-1,35,1,1
NCM,NCM,26,-1,26,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,26,-1,26,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,26,-1,26,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,27,-1,27,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,27,-1,27,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,27,-1,27,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,28,-1,28,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,28,-1,28,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,28,-1,28,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,29,-1,29,ARTHXU7Y3IWM3,-1,1,-1,35,1,2
NCM,NCM,29,-1,29,A5KUQYZYD9VZL,-1,1,-1,35,1,2
NCM,NCM,29,-1,29,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,30,-1,30,ADJMZSRMFT3RG,-1,1,-1,35,2,1
NCM,NCM,30,-1,30,A5KUQYZYD9VZL,-1,1,-1,35,1,2
NCM,NCM,30,-1,30,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,31,-1,31,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,31,-1,31,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,31,-1,31,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,32,-1,32,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,32,-1,32,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,32,-1,32,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,33,-1,33,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,33,-1,33,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,33,-1,33,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,34,-1,34,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,34,-1,34,AND2H9YQK1SN7,-1,1,-1,35,1,2
NCM,NCM,34,-1,34,A2KBTDHM44J7X4,-1,1,-1,35,2,1
NCM,NCM,35,-1,35,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,35,-1,35,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,35,-1,35,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,36,-1,36,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,36,-1,36,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,36,-1,36,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,37,-1,37,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,37,-1,37,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,37,-1,37,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,38,-1,38,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,38,-1,38,AND2H9YQK1SN7,-1,1,-1,35,1,2
NCM,NCM,38,-1,38,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,39,-1,39,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,39,-1,39,A16ARBOUBGCWCO,-1,1,-1,35,1,2
NCM,NCM,39,-1,39,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,40,-1,40,ARTHXU7Y3IWM3,-1,1,-1,35,1,2
NCM,NCM,40,-1,40,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,40,-1,40,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,41,-1,41,ARTHXU7Y3IWM3,-1,1,-1,35,1,1
NCM,NCM,41,-1,41,A5KUQYZYD9VZL,-1,1,-1,35,1,2
NCM,NCM,41,-1,41,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,42,-1,42,ADJMZSRMFT3RG,-1,1,-1,35,2,1
NCM,NCM,42,-1,42,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,42,-1,42,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,43,-1,43,ADJMZSRMFT3RG,-1,1,-1,35,2,1
NCM,NCM,43,-1,43,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,43,-1,43,AND2H9YQK1SN7,-1,1,-1,35,1,2
NCM,NCM,44,-1,44,ARMFGI3LBQ0KT,-1,1,-1,35,2,1
NCM,NCM,44,-1,44,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,44,-1,44,A2KBTDHM44J7X4,-1,1,-1,35,2,1
NCM,NCM,45,-1,45,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,45,-1,45,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,45,-1,45,A1D33U75XYNXG0,-1,1,-1,35,1,2
NCM,NCM,46,-1,46,A2KBTDHM44J7X4,-1,1,-1,35,2,1
NCM,NCM,46,-1,46,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,46,-1,46,ARTHXU7Y3IWM3,-1,1,-1,35,1,1
NCM,NCM,47,-1,47,A2KBTDHM44J7X4,-1,1,-1,35,1,1
NCM,NCM,47,-1,47,A2SN4E7PX1NCLY,-1,1,-1,35,1,1
NCM,NCM,47,-1,47,A2SN4E7PX1NCLY,-1,1,-1,35,1,1
NCM,NCM,48,-1,48,A2ATKM2N96OQPM,-1,1,-1,35,1,2
NCM,NCM,48,-1,48,A16ARBOUBGCWCO,-1,1,-1,35,1,2
NCM,NCM,48,-1,48,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,49,-1,49,ADJMZSRMFT3RG,-1,1,-1,35,2,1
NCM,NCM,49,-1,49,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,49,-1,49,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,50,-1,50,A9MYC5IGQ2DO4,-1,1,-1,35,1,2
NCM,NCM,50,-1,50,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,50,-1,50,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,51,-1,51,A2ATKM2N96OQPM,-1,1,-1,35,1,1
NCM,NCM,51,-1,51,A5KUQYZYD9VZL,-1,1,-1,35,1,2
NCM,NCM,51,-1,51,A2SN4E7PX1NCLY,-1,1,-1,35,2,1
NCM,NCM,52,-1,52,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,52,-1,52,A16ARBOUBGCWCO,-1,1,-1,35,1,2
NCM,NCM,52,-1,52,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,53,-1,53,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,53,-1,53,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,53,-1,53,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,54,-1,54,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,54,-1,54,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,54,-1,54,ARMFGI3LBQ0KT,-1,1,-1,35,2,1
NCM,NCM,55,-1,55,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,55,-1,55,A16ARBOUBGCWCO,-1,1,-1,35,1,2
NCM,NCM,55,-1,55,ARTHXU7Y3IWM3,-1,1,-1,35,1,2
NCM,NCM,56,-1,56,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,56,-1,56,A2KBTDHM44J7X4,-1,1,-1,35,2,1
NCM,NCM,56,-1,56,A2SN4E7PX1NCLY,-1,1,-1,35,1,1
NCM,NCM,57,-1,57,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,57,-1,57,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,57,-1,57,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,58,-1,58,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,58,-1,58,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,58,-1,58,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,59,-1,59,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,59,-1,59,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,59,-1,59,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,60,-1,60,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,60,-1,60,A16ARBOUBGCWCO,-1,1,-1,35,1,2
NCM,NCM,60,-1,60,A21GJ3RAVYRSN5,-1,1,-1,35,1,2
NCM,NCM,61,-1,61,ADJMZSRMFT3RG,-1,1,-1,35,2,1
NCM,NCM,61,-1,61,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,61,-1,61,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,62,-1,62,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,62,-1,62,A10AQXAV9KOYYJ,-1,1,-1,35,1,2
NCM,NCM,62,-1,62,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,63,-1,63,ADJMZSRMFT3RG,-1,1,-1,35,2,1
NCM,NCM,63,-1,63,A10AQXAV9KOYYJ,-1,1,-1,35,1,1
NCM,NCM,63,-1,63,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,64,-1,64,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,64,-1,64,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,64,-1,64,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,65,-1,65,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,65,-1,65,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,65,-1,65,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,66,-1,66,ARTHXU7Y3IWM3,-1,1,-1,35,1,2
NCM,NCM,66,-1,66,AND2H9YQK1SN7,-1,1,-1,35,1,2
NCM,NCM,66,-1,66,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,67,-1,67,ADJMZSRMFT3RG,-1,1,-1,35,2,1
NCM,NCM,67,-1,67,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,67,-1,67,ARTHXU7Y3IWM3,-1,1,-1,35,1,2
NCM,NCM,68,-1,68,ADJMZSRMFT3RG,-1,1,-1,35,2,1
NCM,NCM,68,-1,68,A2SN4E7PX1NCLY,-1,1,-1,35,2,1
NCM,NCM,68,-1,68,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,69,-1,69,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,69,-1,69,AND2H9YQK1SN7,-1,1,-1,35,1,2
NCM,NCM,69,-1,69,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,70,-1,70,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,70,-1,70,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,70,-1,70,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,71,-1,71,A2SN4E7PX1NCLY,-1,1,-1,35,1,1
NCM,NCM,71,-1,71,A5KUQYZYD9VZL,-1,1,-1,35,1,2
NCM,NCM,71,-1,71,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,72,-1,72,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,72,-1,72,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,72,-1,72,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,73,-1,73,A2ATKM2N96OQPM,-1,1,-1,35,1,2
NCM,NCM,73,-1,73,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,73,-1,73,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,74,-1,74,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,74,-1,74,A2SN4E7PX1NCLY,-1,1,-1,35,1,1
NCM,NCM,74,-1,74,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,75,-1,75,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,75,-1,75,AND2H9YQK1SN7,-1,1,-1,35,1,2
NCM,NCM,75,-1,75,A1D33U75XYNXG0,-1,1,-1,35,1,2
NCM,NCM,76,-1,76,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,76,-1,76,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,76,-1,76,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,77,-1,77,ARTHXU7Y3IWM3,-1,1,-1,35,1,2
NCM,NCM,77,-1,77,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,77,-1,77,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,78,-1,78,A2ATKM2N96OQPM,-1,1,-1,35,1,1
NCM,NCM,78,-1,78,A2SN4E7PX1NCLY,-1,1,-1,35,1,1
NCM,NCM,78,-1,78,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,79,-1,79,A2ATKM2N96OQPM,-1,1,-1,35,1,1
NCM,NCM,79,-1,79,ADJMZSRMFT3RG,-1,1,-1,35,1,1
NCM,NCM,79,-1,79,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,80,-1,80,A2ATKM2N96OQPM,-1,1,-1,35,1,2
NCM,NCM,80,-1,80,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,80,-1,80,A21GJ3RAVYRSN5,-1,1,-1,35,1,2
NCM,NCM,81,-1,81,A2KBTDHM44J7X4,-1,1,-1,35,2,1
NCM,NCM,81,-1,81,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,81,-1,81,ARMFGI3LBQ0KT,-1,1,-1,35,1,1
NCM,NCM,82,-1,82,A2SN4E7PX1NCLY,-1,1,-1,35,1,1
NCM,NCM,82,-1,82,A5KUQYZYD9VZL,-1,1,-1,35,2,1
NCM,NCM,82,-1,82,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,83,-1,83,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,83,-1,83,A2SN4E7PX1NCLY,-1,1,-1,35,2,1
NCM,NCM,83,-1,83,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,84,-1,84,ADJMZSRMFT3RG,-1,1,-1,35,2,1
NCM,NCM,84,-1,84,ADJMZSRMFT3RG,-1,1,-1,35,2,1
NCM,NCM,84,-1,84,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,85,-1,85,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,85,-1,85,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,85,-1,85,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,86,-1,86,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,86,-1,86,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,86,-1,86,A1D33U75XYNXG0,-1,1,-1,35,1,2
NCM,NCM,87,-1,87,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,87,-1,87,AND2H9YQK1SN7,-1,1,-1,35,1,2
NCM,NCM,87,-1,87,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,88,-1,88,A2ATKM2N96OQPM,-1,1,-1,35,1,1
NCM,NCM,88,-1,88,ARMFGI3LBQ0KT,-1,1,-1,35,1,1
NCM,NCM,88,-1,88,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,89,-1,89,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,89,-1,89,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,89,-1,89,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,90,-1,90,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,90,-1,90,ADJMZSRMFT3RG,-1,1,-1,35,2,1
NCM,NCM,90,-1,90,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,91,-1,91,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,91,-1,91,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,91,-1,91,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,92,-1,92,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,92,-1,92,AND2H9YQK1SN7,-1,1,-1,35,1,2
NCM,NCM,92,-1,92,A1D33U75XYNXG0,-1,1,-1,35,1,2
NCM,NCM,93,-1,93,A2KBTDHM44J7X4,-1,1,-1,35,2,1
NCM,NCM,93,-1,93,ADJMZSRMFT3RG,-1,1,-1,35,1,1
NCM,NCM,93,-1,93,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,94,-1,94,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,94,-1,94,A10AQXAV9KOYYJ,-1,1,-1,35,1,2
NCM,NCM,94,-1,94,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,95,-1,95,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,95,-1,95,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,95,-1,95,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,96,-1,96,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,96,-1,96,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,96,-1,96,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,97,-1,97,ARTHXU7Y3IWM3,-1,1,-1,35,1,2
NCM,NCM,97,-1,97,A2SN4E7PX1NCLY,-1,1,-1,35,1,1
NCM,NCM,97,-1,97,A21GJ3RAVYRSN5,-1,1,-1,35,1,1
NCM,NCM,98,-1,98,A2ATKM2N96OQPM,-1,1,-1,35,1,2
NCM,NCM,98,-1,98,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,98,-1,98,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,99,-1,99,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,99,-1,99,A2KBTDHM44J7X4,-1,1,-1,35,2,1
NCM,NCM,99,-1,99,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,100,-1,100,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,100,-1,100,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,100,-1,100,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,101,-1,101,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,101,-1,101,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,101,-1,101,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,102,-1,102,A9MYC5IGQ2DO4,-1,1,-1,35,2,1
NCM,NCM,102,-1,102,A2SN4E7PX1NCLY,-1,1,-1,35,1,1
NCM,NCM,102,-1,102,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,103,-1,103,A2KBTDHM44J7X4,-1,1,-1,35,2,1
NCM,NCM,103,-1,103,A2SN4E7PX1NCLY,-1,1,-1,35,1,1
NCM,NCM,103,-1,103,ARTHXU7Y3IWM3,-1,1,-1,35,1,2
NCM,NCM,104,-1,104,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,104,-1,104,A5KUQYZYD9VZL,-1,1,-1,35,1,2
NCM,NCM,104,-1,104,AND2H9YQK1SN7,-1,1,-1,35,1,2
NCM,NCM,105,-1,105,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,105,-1,105,A2SN4E7PX1NCLY,-1,1,-1,35,1,1
NCM,NCM,105,-1,105,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,106,-1,106,ARMFGI3LBQ0KT,-1,1,-1,35,1,1
NCM,NCM,106,-1,106,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,106,-1,106,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,107,-1,107,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,107,-1,107,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,107,-1,107,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,108,-1,108,ADJMZSRMFT3RG,-1,1,-1,35,2,1
NCM,NCM,108,-1,108,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,108,-1,108,ADJMZSRMFT3RG,-1,1,-1,35,2,1
NCM,NCM,109,-1,109,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,109,-1,109,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,109,-1,109,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,110,-1,110,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,110,-1,110,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,110,-1,110,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,111,-1,111,ARTHXU7Y3IWM3,-1,1,-1,35,1,2
NCM,NCM,111,-1,111,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,111,-1,111,A1D33U75XYNXG0,-1,1,-1,35,1,2
NCM,NCM,112,-1,112,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,112,-1,112,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,112,-1,112,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,113,-1,113,ARTHXU7Y3IWM3,-1,1,-1,35,1,2
NCM,NCM,113,-1,113,ARMFGI3LBQ0KT,-1,1,-1,35,1,2
NCM,NCM,113,-1,113,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,114,-1,114,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,114,-1,114,A10AQXAV9KOYYJ,-1,1,-1,35,1,2
NCM,NCM,114,-1,114,ARTHXU7Y3IWM3,-1,1,-1,35,1,2
NCM,NCM,115,-1,115,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,115,-1,115,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,115,-1,115,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,116,-1,116,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,116,-1,116,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,116,-1,116,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,117,-1,117,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,117,-1,117,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,117,-1,117,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,118,-1,118,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,118,-1,118,A2SN4E7PX1NCLY,-1,1,-1,35,1,1
NCM,NCM,118,-1,118,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,119,-1,119,ADJMZSRMFT3RG,-1,1,-1,35,1,2
NCM,NCM,119,-1,119,A3K1SXZ0FSJW1M,-1,1,-1,35,1,2
NCM,NCM,119,-1,119,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,120,-1,120,A2KBTDHM44J7X4,-1,1,-1,35,2,1
NCM,NCM,120,-1,120,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,120,-1,120,A1D33U75XYNXG0,-1,1,-1,35,1,2
NCM,NCM,121,-1,121,A2SN4E7PX1NCLY,-1,1,-1,35,1,2
NCM,NCM,121,-1,121,ADJMZSRMFT3RG,-1,1,-1,35,2,1
NCM,NCM,121,-1,121,AND2H9YQK1SN7,-1,1,-1,35,1,2
NCM,NCM,122,-1,122,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,122,-1,122,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,122,-1,122,A3K1SXZ0FSJW1M,-1,1,-1,35,1,1
NCM,NCM,123,-1,123,A2ATKM2N96OQPM,-1,1,-1,35,1,1
NCM,NCM,123,-1,123,A2KBTDHM44J7X4,-1,1,-1,35,2,1
NCM,NCM,123,-1,123,A2KBTDHM44J7X4,-1,1,-1,35,1,2
NCM,NCM,124,-1,124,ADJMZSRMFT3RG,-1,1,-1,35,2,1
